ride_id,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,payment_method,seat_number
2669,2024-04-20,08:19:00,Location_D,Location_B,minibus,14,card,14
2670,2024-05-15,09:36:00,Location_C,Location_B,minibus,14,cash,8
2671,2024-12-27,12:40:00,Location_C,Location_D,bus,14,mobile_payment,14
2672,2024-07-04,01:49:00,Location_A,Location_A,minibus,14,mobile_payment,14
2673,2024-05-23,20:32:00,Location_E,Location_B,minibus,14,card,14
2674,2024-03-12,23:52:00,Location_D,Location_D,bus,50,card,24
2675,2024-05-08,11:41:00,Location_E,Location_B,minibus,14,mobile_payment,14
2676,2024-12-29,01:59:00,Location_D,Location_E,bus,14,card,14
2677,2024-09-17,08:01:00,Location_A,Location_B,van,30,card,27
2678,2024-01-03,22:55:00,Location_C,Location_E,van,50,card,29
2679,2024-04-13,21:45:00,Location_D,Location_E,minibus,50,cash,38
2680,2024-08-11,10:54:00,Location_C,Location_B,minibus,14,cash,14
2681,2024-11-15,10:16:00,Location_B,Location_B,minibus,30,mobile_payment,26
2682,2024-12-27,03:12:00,Location_B,Location_E,minibus,30,mobile_payment,30
2683,2024-12-19,06:15:00,Location_A,Location_B,van,14,mobile_payment,14
2684,2024-01-10,00:44:00,Location_A,Location_A,van,30,card,28
2685,2024-10-28,00:10:00,Location_A,Location_C,minibus,14,card,14
2686,2024-08-18,05:19:00,Location_B,Location_C,bus,50,card,34
2687,2024-08-06,02:43:00,Location_D,Location_D,bus,30,mobile_payment,30
2688,2024-03-06,04:40:00,Location_E,Location_C,van,14,mobile_payment,14
2689,2024-04-21,11:29:00,Location_A,Location_A,bus,14,cash,14
2690,2024-01-13,09:18:00,Location_E,Location_C,minibus,14,card,14
2691,2024-03-26,04:57:00,Location_E,Location_C,minibus,50,card,31
2692,2024-08-21,04:40:00,Location_B,Location_A,minibus,30,cash,24
2693,2024-03-30,19:48:00,Location_D,Location_E,minibus,50,mobile_payment,38
2694,2024-11-09,09:20:00,Location_B,Location_C,minibus,50,mobile_payment,35
2695,2024-02-23,00:53:00,Location_A,Location_D,bus,30,mobile_payment,30
2696,2024-01-12,15:57:00,Location_B,Location_C,bus,50,card,28
2697,2024-07-27,14:54:00,Location_B,Location_C,van,14,cash,12
2698,2024-01-14,16:25:00,Location_B,Location_A,van,30,cash,17
2699,2024-04-30,19:24:00,Location_A,Location_A,bus,50,mobile_payment,32
2700,2024-01-20,12:32:00,Location_A,Location_D,bus,30,card,20
2701,2024-03-15,07:04:00,Location_B,Location_B,van,50,cash,36
2702,2024-08-30,05:22:00,Location_B,Location_A,minibus,14,card,14
2703,2024-08-10,19:29:00,Location_E,Location_B,van,50,mobile_payment,40
2704,2024-03-10,13:53:00,Location_D,Location_D,van,30,mobile_payment,30
2705,2024-11-07,22:10:00,Location_E,Location_C,bus,50,cash,32
2706,2024-07-29,05:10:00,Location_D,Location_C,van,14,mobile_payment,14
2707,2024-04-10,12:11:00,Location_D,Location_B,van,14,cash,14
2708,2024-07-04,21:01:00,Location_B,Location_D,bus,14,mobile_payment,13
2709,2024-05-11,20:34:00,Location_E,Location_D,minibus,50,cash,32
2710,2024-04-20,22:35:00,Location_D,Location_A,minibus,30,mobile_payment,21
2711,2024-05-11,16:27:00,Location_D,Location_B,minibus,50,mobile_payment,39
2712,2024-01-20,21:37:00,Location_A,Location_A,bus,50,card,30
2713,2024-01-24,06:14:00,Location_D,Location_B,van,50,card,34
2714,2024-08-14,10:23:00,Location_B,Location_A,minibus,30,mobile_payment,30
2715,2024-06-02,02:29:00,Location_C,Location_A,van,14,cash,14
2716,2024-10-19,05:57:00,Location_A,Location_D,bus,14,mobile_payment,14
2717,2024-08-17,01:13:00,Location_C,Location_D,minibus,14,card,14
2718,2024-11-05,08:17:00,Location_B,Location_C,minibus,30,cash,20
2719,2024-12-24,18:43:00,Location_C,Location_C,van,50,mobile_payment,35
2720,2024-07-20,12:25:00,Location_D,Location_D,minibus,50,mobile_payment,38
2721,2024-02-07,11:11:00,Location_C,Location_D,bus,50,card,35
2722,2024-09-16,17:08:00,Location_E,Location_A,van,30,cash,14
2723,2024-07-06,16:20:00,Location_B,Location_C,van,50,cash,27
2724,2024-02-26,15:48:00,Location_E,Location_D,minibus,30,cash,21
2725,2024-01-20,20:55:00,Location_C,Location_B,minibus,14,mobile_payment,14
2726,2024-09-29,07:42:00,Location_E,Location_B,minibus,14,card,14
2727,2024-04-28,23:33:00,Location_A,Location_C,minibus,30,mobile_payment,23
2728,2024-03-11,07:43:00,Location_C,Location_B,van,14,card,14
2729,2024-01-04,20:32:00,Location_E,Location_A,van,30,card,22
2730,2024-08-08,22:12:00,Location_D,Location_C,minibus,50,cash,30
2731,2024-01-14,21:52:00,Location_C,Location_D,van,14,mobile_payment,12
2732,2024-01-03,16:13:00,Location_A,Location_B,bus,14,cash,8
2733,2024-08-03,13:15:00,Location_D,Location_A,van,50,card,31
2734,2024-08-16,16:37:00,Location_C,Location_D,bus,50,card,37
2735,2024-12-01,06:25:00,Location_D,Location_E,bus,30,cash,28
2736,2024-07-04,00:31:00,Location_C,Location_A,bus,14,cash,13
2737,2024-02-24,14:51:00,Location_C,Location_B,minibus,50,card,33
2738,2024-09-10,20:17:00,Location_B,Location_A,van,14,mobile_payment,14
2739,2024-01-24,12:23:00,Location_E,Location_E,bus,14,cash,14
2740,2024-06-10,01:18:00,Location_C,Location_E,minibus,14,mobile_payment,14
2741,2024-06-06,14:43:00,Location_A,Location_A,van,14,card,14
2742,2024-03-22,14:24:00,Location_E,Location_D,van,30,cash,24
2743,2024-06-07,17:13:00,Location_B,Location_D,minibus,50,cash,28
2744,2024-07-06,05:11:00,Location_E,Location_E,van,14,card,14
2745,2024-02-29,19:22:00,Location_E,Location_C,minibus,50,cash,36
2746,2024-10-31,05:57:00,Location_C,Location_C,minibus,50,cash,34
2747,2024-11-14,08:29:00,Location_A,Location_D,minibus,30,mobile_payment,30
2748,2024-07-29,03:48:00,Location_C,Location_C,van,30,cash,24
2749,2024-05-31,01:15:00,Location_A,Location_D,minibus,14,mobile_payment,14
2750,2024-04-18,23:13:00,Location_A,Location_B,minibus,14,cash,11
2751,2024-03-16,07:13:00,Location_D,Location_D,van,30,cash,28
2752,2024-01-30,01:47:00,Location_C,Location_B,bus,50,card,38
2753,2024-11-09,03:00:00,Location_B,Location_E,minibus,50,card,36
2754,2024-04-26,22:19:00,Location_E,Location_C,minibus,30,cash,20
2755,2024-12-21,13:39:00,Location_D,Location_E,bus,14,mobile_payment,14
2756,2024-07-10,02:04:00,Location_B,Location_A,van,14,card,14
2757,2024-01-19,05:53:00,Location_C,Location_A,van,14,card,14
2758,2024-06-21,07:37:00,Location_A,Location_E,van,30,card,25
2759,2024-08-15,05:03:00,Location_C,Location_D,minibus,30,cash,28
2760,2024-12-15,06:29:00,Location_C,Location_D,bus,50,mobile_payment,38
2761,2024-07-01,23:18:00,Location_D,Location_C,van,30,mobile_payment,25
2762,2024-04-22,06:34:00,Location_B,Location_E,bus,14,cash,14
2763,2024-07-01,07:32:00,Location_D,Location_A,van,50,card,33
2764,2024-05-25,00:13:00,Location_B,Location_E,minibus,14,mobile_payment,14
2765,2024-11-14,05:09:00,Location_D,Location_E,van,14,mobile_payment,14
2766,2024-04-25,13:35:00,Location_E,Location_C,bus,50,cash,33
2767,2024-04-22,05:15:00,Location_A,Location_D,bus,14,mobile_payment,14
2768,2024-09-07,20:27:00,Location_A,Location_A,bus,50,mobile_payment,34
2769,2024-09-07,00:05:00,Location_A,Location_C,minibus,14,card,14
2770,2024-10-29,08:14:00,Location_E,Location_A,van,14,card,14
2771,2024-11-08,11:02:00,Location_E,Location_A,minibus,50,card,33
2772,2024-04-27,10:46:00,Location_A,Location_D,minibus,14,mobile_payment,14
2773,2024-10-27,02:13:00,Location_A,Location_D,bus,14,card,14
2774,2024-06-09,01:28:00,Location_B,Location_C,bus,50,cash,42
2775,2024-07-16,03:25:00,Location_B,Location_B,minibus,50,card,35
2776,2024-09-16,18:11:00,Location_C,Location_C,minibus,50,card,34
2777,2024-05-27,01:16:00,Location_D,Location_C,van,30,mobile_payment,27
2778,2024-08-27,02:09:00,Location_B,Location_B,bus,14,card,12
2779,2024-02-16,15:21:00,Location_B,Location_A,bus,50,cash,32
2780,2024-07-16,08:42:00,Location_B,Location_E,bus,14,card,14
2781,2024-02-16,20:14:00,Location_B,Location_B,van,50,card,28
2782,2024-03-18,02:47:00,Location_E,Location_E,van,14,cash,14
2783,2024-05-03,20:20:00,Location_C,Location_A,bus,14,cash,14
2784,2024-03-15,20:59:00,Location_B,Location_B,bus,50,card,37
2785,2024-12-24,11:31:00,Location_D,Location_D,minibus,50,mobile_payment,38
2786,2024-05-16,22:04:00,Location_B,Location_C,minibus,30,cash,17
2787,2024-03-30,06:08:00,Location_E,Location_B,van,50,cash,33
2788,2024-11-20,20:17:00,Location_A,Location_B,bus,50,mobile_payment,31
2789,2024-03-01,20:07:00,Location_A,Location_A,minibus,50,cash,32
2790,2024-05-17,11:51:00,Location_C,Location_D,minibus,30,cash,22
2791,2024-02-19,01:09:00,Location_A,Location_B,bus,14,mobile_payment,14
2792,2024-09-15,18:40:00,Location_B,Location_D,bus,30,card,26
2793,2024-04-16,23:39:00,Location_E,Location_E,minibus,14,mobile_payment,14
2794,2024-04-22,23:55:00,Location_C,Location_B,bus,50,card,34
2795,2024-12-15,23:32:00,Location_B,Location_D,bus,50,cash,31
2796,2024-09-10,05:43:00,Location_A,Location_C,van,50,cash,39
2797,2024-04-27,23:50:00,Location_D,Location_A,minibus,30,card,16
2798,2024-07-16,16:33:00,Location_B,Location_D,minibus,30,mobile_payment,28
2799,2024-12-02,10:30:00,Location_D,Location_A,van,50,cash,40
2800,2024-12-30,17:22:00,Location_D,Location_B,van,30,mobile_payment,30
2801,2024-02-20,21:42:00,Location_C,Location_B,minibus,50,card,32
2802,2024-09-01,17:39:00,Location_E,Location_E,minibus,30,card,22
2803,2024-02-04,14:40:00,Location_A,Location_A,bus,50,card,30
2804,2024-10-28,14:38:00,Location_A,Location_C,bus,30,mobile_payment,30
2805,2024-03-09,19:12:00,Location_B,Location_C,minibus,14,mobile_payment,14
2806,2024-12-14,12:00:00,Location_A,Location_D,bus,50,card,31
2807,2024-11-15,19:03:00,Location_C,Location_C,bus,30,cash,17
2808,2024-02-18,23:35:00,Location_A,Location_A,bus,30,card,17
2809,2024-03-14,03:44:00,Location_B,Location_B,van,50,cash,40
2810,2024-07-10,01:27:00,Location_A,Location_A,minibus,30,cash,28
2811,2024-09-17,22:14:00,Location_E,Location_A,minibus,14,cash,14
2812,2024-12-21,03:26:00,Location_D,Location_B,minibus,14,mobile_payment,14
2813,2024-03-10,05:34:00,Location_D,Location_A,bus,30,cash,28
2814,2024-03-30,06:37:00,Location_D,Location_C,bus,50,cash,36
2815,2024-09-16,02:35:00,Location_E,Location_D,van,30,card,24
2816,2024-05-05,09:29:00,Location_C,Location_D,van,30,cash,26
2817,2024-08-18,20:40:00,Location_B,Location_A,minibus,14,cash,10
2818,2024-10-21,05:28:00,Location_E,Location_B,van,30,card,29
2819,2024-05-08,19:58:00,Location_B,Location_E,van,50,mobile_payment,33
2820,2024-10-06,10:38:00,Location_C,Location_A,bus,14,cash,14
2821,2024-11-08,17:03:00,Location_E,Location_A,minibus,30,mobile_payment,30
2822,2024-04-09,04:03:00,Location_A,Location_E,minibus,50,card,35
2823,2024-11-21,03:58:00,Location_C,Location_D,van,14,mobile_payment,14
2824,2024-10-23,12:15:00,Location_D,Location_D,bus,50,cash,35
2825,2024-06-30,13:10:00,Location_E,Location_E,van,50,mobile_payment,34
2826,2024-06-22,01:21:00,Location_C,Location_B,van,50,mobile_payment,39
2827,2024-11-11,13:55:00,Location_C,Location_A,minibus,30,card,24
2828,2024-12-29,23:58:00,Location_E,Location_C,bus,14,card,6
2829,2024-07-06,06:25:00,Location_D,Location_D,van,30,card,21
2830,2024-02-26,10:35:00,Location_D,Location_D,van,14,card,14
2831,2024-01-31,06:15:00,Location_C,Location_D,bus,50,card,41
2832,2024-03-24,05:58:00,Location_B,Location_B,van,50,card,40
2833,2024-05-31,05:33:00,Location_C,Location_E,minibus,30,card,22
2834,2024-02-05,23:07:00,Location_E,Location_B,van,50,card,28
2835,2024-07-31,06:26:00,Location_E,Location_D,minibus,50,mobile_payment,38
2836,2024-12-29,23:45:00,Location_E,Location_A,minibus,50,card,30
2837,2024-04-15,08:14:00,Location_D,Location_D,minibus,14,mobile_payment,14
2838,2024-12-07,21:17:00,Location_A,Location_A,minibus,14,cash,9
2839,2024-08-07,11:22:00,Location_E,Location_A,minibus,30,card,30
2840,2024-06-11,18:44:00,Location_E,Location_D,minibus,14,cash,8
2841,2024-08-07,06:24:00,Location_B,Location_D,van,50,card,38
2842,2024-09-26,09:29:00,Location_B,Location_A,bus,50,cash,36
2843,2024-04-29,09:33:00,Location_C,Location_B,van,50,mobile_payment,44
2844,2024-12-01,13:12:00,Location_C,Location_B,bus,30,card,22
2845,2024-06-30,21:28:00,Location_C,Location_B,van,50,mobile_payment,31
2846,2024-04-15,05:40:00,Location_E,Location_C,bus,50,cash,33
2847,2024-08-04,12:08:00,Location_B,Location_A,van,30,mobile_payment,28
2848,2024-07-23,12:36:00,Location_C,Location_C,minibus,14,card,13
2849,2024-03-10,13:36:00,Location_B,Location_C,bus,14,mobile_payment,14
2850,2024-02-13,08:07:00,Location_E,Location_A,van,14,mobile_payment,14
2851,2024-11-24,06:39:00,Location_E,Location_C,minibus,30,cash,28
2852,2024-10-27,21:02:00,Location_C,Location_A,van,30,cash,27
2853,2024-08-15,22:55:00,Location_E,Location_E,bus,50,card,36
2854,2024-07-02,14:39:00,Location_E,Location_E,van,50,cash,34
2855,2024-04-16,00:31:00,Location_B,Location_A,van,30,mobile_payment,30
2856,2024-03-24,06:18:00,Location_A,Location_A,minibus,30,cash,26
2857,2024-12-03,01:13:00,Location_D,Location_A,minibus,50,card,36
2858,2024-09-06,17:46:00,Location_C,Location_B,minibus,50,cash,28
2859,2024-12-28,13:55:00,Location_A,Location_A,bus,50,card,30
2860,2024-01-21,18:50:00,Location_C,Location_D,minibus,14,card,14
2861,2024-07-14,21:58:00,Location_A,Location_E,bus,14,mobile_payment,14
2862,2024-06-26,16:53:00,Location_E,Location_E,minibus,50,mobile_payment,41
2863,2024-01-07,18:26:00,Location_C,Location_A,minibus,30,mobile_payment,25
2864,2024-03-10,15:51:00,Location_A,Location_E,minibus,14,card,13
2865,2024-05-06,18:32:00,Location_D,Location_A,minibus,50,cash,28
2866,2024-06-08,18:06:00,Location_E,Location_A,bus,14,cash,8
2867,2024-09-04,22:42:00,Location_C,Location_E,bus,30,card,16
2868,2024-07-21,04:29:00,Location_C,Location_E,bus,30,card,22
2869,2024-05-27,16:42:00,Location_A,Location_D,minibus,30,cash,24
2870,2024-05-22,23:57:00,Location_C,Location_C,minibus,50,cash,33
2871,2024-07-17,07:41:00,Location_E,Location_D,minibus,50,card,31
2872,2024-06-02,11:41:00,Location_B,Location_D,bus,14,cash,12
2873,2024-05-21,12:25:00,Location_A,Location_E,van,50,cash,38
2874,2024-11-08,17:41:00,Location_D,Location_D,van,50,card,32
2875,2024-06-13,18:51:00,Location_C,Location_E,van,50,card,34
2876,2024-11-09,16:19:00,Location_E,Location_B,bus,14,mobile_payment,14
2877,2024-01-21,15:36:00,Location_C,Location_A,van,50,mobile_payment,41
2878,2024-03-22,02:26:00,Location_D,Location_C,bus,30,cash,26
2879,2024-03-09,14:57:00,Location_E,Location_B,bus,50,card,33
2880,2024-05-10,01:44:00,Location_D,Location_A,minibus,50,cash,38
2881,2024-03-27,21:39:00,Location_E,Location_A,minibus,30,card,21
2882,2024-08-05,22:58:00,Location_B,Location_C,bus,14,cash,14
2883,2024-10-31,16:03:00,Location_E,Location_D,van,50,cash,35
2884,2024-12-10,18:53:00,Location_D,Location_A,bus,50,card,28
2885,2024-12-06,08:22:00,Location_A,Location_C,bus,50,mobile_payment,37
2886,2024-06-09,14:59:00,Location_B,Location_E,van,50,mobile_payment,44
2887,2024-06-26,08:23:00,Location_C,Location_A,minibus,30,card,19
2888,2024-04-26,20:40:00,Location_B,Location_A,bus,50,cash,31
2889,2024-07-14,13:54:00,Location_B,Location_D,minibus,14,cash,14
2890,2024-11-22,20:15:00,Location_C,Location_D,minibus,30,cash,25
2891,2024-03-26,23:54:00,Location_E,Location_E,minibus,30,card,21
2892,2024-10-15,16:44:00,Location_B,Location_A,bus,14,mobile_payment,14
2893,2024-03-21,08:14:00,Location_B,Location_D,van,50,card,36
2894,2024-05-31,06:32:00,Location_A,Location_C,van,50,mobile_payment,35
2895,2024-03-01,00:04:00,Location_A,Location_A,minibus,50,mobile_payment,44
2896,2024-03-01,23:08:00,Location_D,Location_C,minibus,14,card,13
2897,2024-12-19,11:05:00,Location_C,Location_B,van,30,mobile_payment,30
2898,2024-01-28,12:25:00,Location_E,Location_E,minibus,50,mobile_payment,34
2899,2024-02-12,07:14:00,Location_E,Location_D,van,14,mobile_payment,14
2900,2024-06-17,05:26:00,Location_D,Location_B,van,14,cash,14
2901,2024-03-26,05:03:00,Location_E,Location_D,bus,50,card,36
2902,2024-06-25,10:20:00,Location_E,Location_B,minibus,14,cash,14
2903,2024-01-17,17:34:00,Location_A,Location_D,minibus,50,card,35
2904,2024-04-07,02:11:00,Location_E,Location_E,bus,50,cash,36
2905,2024-07-16,20:29:00,Location_E,Location_A,van,50,mobile_payment,44
2906,2024-04-07,20:37:00,Location_D,Location_C,minibus,30,cash,25
2907,2024-03-05,20:59:00,Location_D,Location_B,bus,14,cash,14
2908,2024-11-25,05:39:00,Location_B,Location_C,van,30,card,27
2909,2024-12-06,14:17:00,Location_E,Location_C,bus,50,card,32
2910,2024-01-05,19:28:00,Location_E,Location_D,bus,14,cash,14
2911,2024-01-02,15:37:00,Location_E,Location_A,bus,50,card,39
2912,2024-01-22,20:16:00,Location_A,Location_D,bus,14,mobile_payment,13
2913,2024-04-21,08:50:00,Location_E,Location_C,van,50,mobile_payment,41
2914,2024-02-26,17:56:00,Location_A,Location_E,bus,14,mobile_payment,14
2915,2024-03-06,22:36:00,Location_B,Location_A,van,50,card,29
2916,2024-11-25,05:11:00,Location_C,Location_A,bus,50,card,36
2917,2024-04-07,10:47:00,Location_E,Location_C,bus,30,cash,30
2918,2024-05-23,19:48:00,Location_D,Location_D,minibus,30,card,18
2919,2024-05-04,19:08:00,Location_D,Location_E,minibus,14,cash,9
2920,2024-06-15,00:57:00,Location_E,Location_B,minibus,14,card,14
2921,2024-03-26,02:20:00,Location_A,Location_D,minibus,30,card,30
2922,2024-03-16,22:08:00,Location_D,Location_A,bus,50,cash,28
2923,2024-12-09,21:18:00,Location_D,Location_D,bus,50,mobile_payment,39
2924,2024-10-20,12:54:00,Location_B,Location_B,van,14,card,14
2925,2024-02-28,13:51:00,Location_B,Location_E,bus,14,cash,14
2926,2024-05-17,18:22:00,Location_B,Location_E,van,50,card,31
2927,2024-04-08,06:35:00,Location_D,Location_B,bus,30,card,28
2928,2024-07-10,11:54:00,Location_D,Location_B,bus,14,card,14
2929,2024-08-30,13:33:00,Location_E,Location_C,van,50,card,30
2930,2024-11-14,00:27:00,Location_E,Location_A,minibus,14,card,14
2931,2024-02-18,17:19:00,Location_A,Location_C,bus,30,cash,29
2932,2024-02-01,07:34:00,Location_D,Location_D,minibus,14,card,14
2933,2024-10-03,05:21:00,Location_E,Location_B,van,50,cash,28
2934,2024-01-20,12:40:00,Location_E,Location_C,bus,30,cash,29
2935,2024-06-02,08:51:00,Location_B,Location_A,van,50,mobile_payment,47
2936,2024-03-08,08:14:00,Location_B,Location_A,bus,30,cash,25
2937,2024-08-01,12:21:00,Location_B,Location_B,van,50,cash,31
2938,2024-05-22,15:31:00,Location_C,Location_C,van,14,mobile_payment,14
2939,2024-08-19,01:25:00,Location_E,Location_E,minibus,30,card,26
2940,2024-07-31,13:58:00,Location_B,Location_B,minibus,30,mobile_payment,22
2941,2024-03-19,05:33:00,Location_B,Location_D,minibus,30,card,24
2942,2024-08-01,07:35:00,Location_D,Location_C,bus,14,card,10
2943,2024-04-25,20:55:00,Location_B,Location_C,van,30,cash,24
2944,2024-04-01,13:42:00,Location_D,Location_B,minibus,14,card,11
2945,2024-09-26,23:27:00,Location_A,Location_C,bus,14,mobile_payment,14
2946,2024-06-16,13:43:00,Location_B,Location_C,minibus,30,mobile_payment,29
2947,2024-02-27,15:05:00,Location_D,Location_D,bus,50,card,43
2948,2024-10-10,19:30:00,Location_B,Location_D,van,30,mobile_payment,28
2949,2024-01-26,00:43:00,Location_A,Location_E,van,50,mobile_payment,39
2950,2024-03-06,06:07:00,Location_B,Location_D,van,50,cash,34
2951,2024-09-04,08:01:00,Location_D,Location_E,bus,30,cash,30
2952,2024-09-10,16:51:00,Location_A,Location_D,van,30,cash,22
2953,2024-02-13,12:36:00,Location_A,Location_E,bus,50,card,29
2954,2024-04-06,09:43:00,Location_A,Location_D,bus,30,cash,22
2955,2024-02-11,16:52:00,Location_C,Location_D,bus,30,mobile_payment,30
2956,2024-08-14,05:34:00,Location_D,Location_B,van,14,cash,14
2957,2024-09-18,14:38:00,Location_C,Location_D,van,50,mobile_payment,32
2958,2024-06-15,05:03:00,Location_A,Location_E,van,14,cash,14
2959,2024-10-05,18:36:00,Location_C,Location_B,bus,30,mobile_payment,25
2960,2024-03-29,02:57:00,Location_B,Location_E,van,30,cash,29
2961,2024-06-26,08:05:00,Location_C,Location_D,bus,14,cash,14
2962,2024-07-15,12:58:00,Location_E,Location_D,van,14,cash,13
2963,2024-11-02,21:27:00,Location_A,Location_E,bus,30,cash,16
2964,2024-09-23,19:35:00,Location_A,Location_C,minibus,50,mobile_payment,46
2965,2024-09-24,01:57:00,Location_D,Location_B,van,14,cash,14
2966,2024-03-14,03:07:00,Location_B,Location_B,van,50,card,39
2967,2024-01-08,12:41:00,Location_D,Location_D,bus,30,cash,25
2968,2024-10-23,17:08:00,Location_C,Location_B,bus,50,cash,35
